ID,BRAIN_QUANTITY
IXI441-HH-2154-T1_94,16175.0
IXI441-HH-2154-T1_95,15960.0
IXI441-HH-2154-T1_96,15709.0
IXI441-HH-2154-T1_97,15525.0
IXI441-HH-2154-T1_98,15315.0
IXI441-HH-2154-T1_99,15091.0
IXI441-HH-2154-T1_100,14879.0
IXI441-HH-2154-T1_101,14632.0
IXI441-HH-2154-T1_102,14421.0
IXI441-HH-2154-T1_103,14127.0
IXI441-HH-2154-T1_104,13861.0
IXI441-HH-2154-T1_105,13582.0
IXI441-HH-2154-T1_106,13300.0
IXI441-HH-2154-T1_107,13057.0
IXI441-HH-2154-T1_108,12755.0
IXI441-HH-2154-T1_109,12011.0
IXI441-HH-2154-T1_110,11373.0
IXI441-HH-2154-T1_111,10809.0
IXI441-HH-2154-T1_112,10271.0
IXI441-HH-2154-T1_113,9688.0
IXI441-HH-2154-T1_114,9011.0
IXI441-HH-2154-T1_115,8244.0
IXI441-HH-2154-T1_116,7467.0
IXI441-HH-2154-T1_117,6786.0
IXI441-HH-2154-T1_118,6079.0
IXI441-HH-2154-T1_119,5461.0
IXI441-HH-2154-T1_120,4687.0
IXI441-HH-2154-T1_121,3948.0
IXI441-HH-2154-T1_122,3354.0
IXI441-HH-2154-T1_123,2812.0
IXI441-HH-2154-T1_124,2209.0
IXI441-HH-2154-T1_125,1485.0
IXI441-HH-2154-T1_126,687.0
IXI441-HH-2154-T1_127,245.0
IXI441-HH-2154-T1_128,0.0
IXI441-HH-2154-T1_129,0.0
IXI441-HH-2154-T1_130,0.0
IXI441-HH-2154-T1_131,0.0
IXI441-HH-2154-T1_132,0.0
IXI441-HH-2154-T1_133,0.0
IXI441-HH-2154-T1_134,0.0
IXI441-HH-2154-T1_135,0.0
IXI441-HH-2154-T1_136,0.0
IXI441-HH-2154-T1_137,0.0
IXI441-HH-2154-T1_138,0.0
IXI441-HH-2154-T1_139,0.0
IXI441-HH-2154-T1_140,0.0
IXI441-HH-2154-T1_141,0.0
IXI441-HH-2154-T1_142,0.0
IXI441-HH-2154-T1_143,0.0
IXI441-HH-2154-T1_144,0.0
IXI441-HH-2154-T1_145,0.0
IXI441-HH-2154-T1_146,0.0
IXI441-HH-2154-T1_147,0.0
IXI441-HH-2154-T1_148,0.0
IXI441-HH-2154-T1_149,0.0
IXI442-IOP-1041-T1_0,0.0
IXI442-IOP-1041-T1_1,0.0
IXI442-IOP-1041-T1_2,0.0
IXI442-IOP-1041-T1_3,0.0
IXI442-IOP-1041-T1_4,0.0
IXI442-IOP-1041-T1_5,0.0
IXI442-IOP-1041-T1_6,0.0
IXI442-IOP-1041-T1_7,0.0
IXI442-IOP-1041-T1_8,0.0
IXI442-IOP-1041-T1_9,0.0
IXI442-IOP-1041-T1_10,0.0
IXI442-IOP-1041-T1_11,0.0
IXI442-IOP-1041-T1_12,98.0
IXI442-IOP-1041-T1_13,562.0
IXI442-IOP-1041-T1_14,1118.0
IXI442-IOP-1041-T1_15,1626.0
IXI442-IOP-1041-T1_16,2116.0
IXI442-IOP-1041-T1_17,2811.0
IXI442-IOP-1041-T1_18,3554.0
IXI442-IOP-1041-T1_19,4232.0
IXI442-IOP-1041-T1_20,4923.0
IXI442-IOP-1041-T1_21,5607.0
IXI442-IOP-1041-T1_22,6305.0
IXI442-IOP-1041-T1_23,6972.0
IXI442-IOP-1041-T1_24,7596.0
IXI442-IOP-1041-T1_25,8230.0
IXI442-IOP-1041-T1_26,8774.0
IXI442-IOP-1041-T1_27,9330.0
IXI442-IOP-1041-T1_28,9875.0
IXI442-IOP-1041-T1_29,10443.0
IXI442-IOP-1041-T1_30,10986.0
IXI442-IOP-1041-T1_31,11454.0
IXI442-IOP-1041-T1_32,11960.0
IXI442-IOP-1041-T1_33,12398.0
IXI442-IOP-1041-T1_34,12852.0
IXI442-IOP-1041-T1_35,13221.0
IXI442-IOP-1041-T1_36,13573.0
IXI442-IOP-1041-T1_37,13904.0
IXI442-IOP-1041-T1_38,14201.0
IXI442-IOP-1041-T1_39,14478.0
IXI442-IOP-1041-T1_40,14728.0
IXI442-IOP-1041-T1_41,14890.0
IXI442-IOP-1041-T1_42,15013.0
IXI442-IOP-1041-T1_43,15175.0
IXI442-IOP-1041-T1_44,15313.0
IXI442-IOP-1041-T1_45,15513.0
IXI442-IOP-1041-T1_46,15718.0
IXI442-IOP-1041-T1_47,15861.0
IXI442-IOP-1041-T1_48,16011.0
IXI442-IOP-1041-T1_49,16190.0
IXI442-IOP-1041-T1_50,16422.0
IXI442-IOP-1041-T1_51,16528.0
IXI442-IOP-1041-T1_52,16572.0
IXI442-IOP-1041-T1_53,16620.0
IXI442-IOP-1041-T1_54,16757.0
IXI442-IOP-1041-T1_55,16895.0
IXI442-IOP-1041-T1_56,17091.0
IXI442-IOP-1041-T1_57,17234.0
IXI442-IOP-1041-T1_58,17413.0
IXI442-IOP-1041-T1_59,17540.0
IXI442-IOP-1041-T1_60,17696.0
IXI442-IOP-1041-T1_61,17713.0
IXI442-IOP-1041-T1_62,17613.0
IXI442-IOP-1041-T1_63,17747.0
IXI442-IOP-1041-T1_64,17929.0
IXI442-IOP-1041-T1_65,18343.0
IXI442-IOP-1041-T1_66,18593.0
IXI442-IOP-1041-T1_67,18694.0
IXI442-IOP-1041-T1_68,18787.0
IXI442-IOP-1041-T1_69,18913.0
IXI442-IOP-1041-T1_70,18933.0
IXI442-IOP-1041-T1_71,18779.0
IXI442-IOP-1041-T1_72,18729.0
IXI442-IOP-1041-T1_73,18688.0
IXI442-IOP-1041-T1_74,18924.0
IXI442-IOP-1041-T1_75,18912.0
IXI442-IOP-1041-T1_76,18945.0
IXI442-IOP-1041-T1_77,18974.0
IXI442-IOP-1041-T1_78,18931.0
IXI442-IOP-1041-T1_79,18804.0
IXI442-IOP-1041-T1_80,18508.0
IXI442-IOP-1041-T1_81,18416.0
IXI442-IOP-1041-T1_82,18267.0
IXI442-IOP-1041-T1_83,18162.0
IXI442-IOP-1041-T1_84,18030.0
IXI442-IOP-1041-T1_85,17891.0
IXI442-IOP-1041-T1_86,17766.0
IXI442-IOP-1041-T1_87,17600.0
IXI442-IOP-1041-T1_88,17473.0
IXI442-IOP-1041-T1_89,17299.0
IXI442-IOP-1041-T1_90,17166.0
IXI442-IOP-1041-T1_91,16993.0
IXI442-IOP-1041-T1_92,16866.0
IXI442-IOP-1041-T1_93,16732.0
IXI442-IOP-1041-T1_94,16566.0
IXI442-IOP-1041-T1_95,16406.0
IXI442-IOP-1041-T1_96,16228.0
IXI442-IOP-1041-T1_97,16060.0
IXI442-IOP-1041-T1_98,15880.0
IXI442-IOP-1041-T1_99,15728.0
IXI442-IOP-1041-T1_100,15537.0
IXI442-IOP-1041-T1_101,15398.0
IXI442-IOP-1041-T1_102,15284.0
IXI442-IOP-1041-T1_103,15084.0
IXI442-IOP-1041-T1_104,14887.0
IXI442-IOP-1041-T1_105,14670.0
IXI442-IOP-1041-T1_106,14562.0
IXI442-IOP-1041-T1_107,14478.0
IXI442-IOP-1041-T1_108,14278.0
IXI442-IOP-1041-T1_109,14017.0
IXI442-IOP-1041-T1_110,13787.0
IXI442-IOP-1041-T1_111,13611.0
IXI442-IOP-1041-T1_112,13333.0
IXI442-IOP-1041-T1_113,12968.0
IXI442-IOP-1041-T1_114,12576.0
IXI442-IOP-1041-T1_115,12285.0
IXI442-IOP-1041-T1_116,11903.0
IXI442-IOP-1041-T1_117,11497.0
IXI442-IOP-1041-T1_118,11034.0
IXI442-IOP-1041-T1_119,10533.0
IXI442-IOP-1041-T1_120,10051.0
IXI442-IOP-1041-T1_121,9542.0
IXI442-IOP-1041-T1_122,8988.0
IXI442-IOP-1041-T1_123,8389.0
IXI442-IOP-1041-T1_124,7753.0
IXI442-IOP-1041-T1_125,7140.0
IXI442-IOP-1041-T1_126,6556.0
IXI442-IOP-1041-T1_127,5979.0
IXI442-IOP-1041-T1_128,5318.0
IXI442-IOP-1041-T1_129,4579.0
IXI442-IOP-1041-T1_130,3721.0
IXI442-IOP-1041-T1_131,2962.0
IXI442-IOP-1041-T1_132,2186.0
IXI442-IOP-1041-T1_133,1478.0
IXI442-IOP-1041-T1_134,1075.0
IXI442-IOP-1041-T1_135,619.0
IXI442-IOP-1041-T1_136,150.0
IXI442-IOP-1041-T1_137,0.0
IXI442-IOP-1041-T1_138,0.0
IXI442-IOP-1041-T1_139,0.0
IXI442-IOP-1041-T1_140,0.0
IXI442-IOP-1041-T1_141,0.0
IXI442-IOP-1041-T1_142,0.0
IXI442-IOP-1041-T1_143,0.0
IXI442-IOP-1041-T1_144,0.0
IXI442-IOP-1041-T1_145,0.0
IXI443-HH-2215-T1_0,0.0
IXI443-HH-2215-T1_1,0.0
IXI443-HH-2215-T1_2,0.0
IXI443-HH-2215-T1_3,0.0
IXI443-HH-2215-T1_4,0.0
IXI443-HH-2215-T1_5,0.0
IXI443-HH-2215-T1_6,0.0
IXI443-HH-2215-T1_7,0.0
IXI443-HH-2215-T1_8,0.0
IXI443-HH-2215-T1_9,0.0
IXI443-HH-2215-T1_10,0.0
IXI443-HH-2215-T1_11,0.0
IXI443-HH-2215-T1_12,0.0
IXI443-HH-2215-T1_13,0.0
IXI443-HH-2215-T1_14,6.0
IXI443-HH-2215-T1_15,130.0
IXI443-HH-2215-T1_16,170.0
IXI443-HH-2215-T1_17,179.0
IXI443-HH-2215-T1_18,127.0
IXI443-HH-2215-T1_19,119.0
IXI443-HH-2215-T1_20,163.0
IXI443-HH-2215-T1_21,925.0
IXI443-HH-2215-T1_22,1975.0
IXI443-HH-2215-T1_23,2744.0
IXI443-HH-2215-T1_24,3463.0
IXI443-HH-2215-T1_25,4027.0
IXI443-HH-2215-T1_26,4645.0
IXI443-HH-2215-T1_27,5279.0
IXI443-HH-2215-T1_28,5872.0
IXI443-HH-2215-T1_29,6394.0
IXI443-HH-2215-T1_30,7020.0
IXI443-HH-2215-T1_31,7595.0
IXI443-HH-2215-T1_32,8174.0
IXI443-HH-2215-T1_33,8720.0
IXI443-HH-2215-T1_34,9650.0
IXI443-HH-2215-T1_35,10516.0
IXI443-HH-2215-T1_36,10935.0
IXI443-HH-2215-T1_37,11280.0
IXI443-HH-2215-T1_38,11661.0
IXI443-HH-2215-T1_39,12022.0
IXI443-HH-2215-T1_40,12257.0
IXI443-HH-2215-T1_41,12518.0
IXI443-HH-2215-T1_42,12789.0
IXI443-HH-2215-T1_43,13071.0
IXI443-HH-2215-T1_44,13369.0
IXI443-HH-2215-T1_45,13674.0
IXI443-HH-2215-T1_46,13950.0
IXI443-HH-2215-T1_47,14184.0
IXI443-HH-2215-T1_48,14395.0
IXI443-HH-2215-T1_49,14589.0
IXI443-HH-2215-T1_50,14778.0
IXI443-HH-2215-T1_51,14922.0
IXI443-HH-2215-T1_52,15039.0
IXI443-HH-2215-T1_53,15205.0
IXI443-HH-2215-T1_54,15393.0
IXI443-HH-2215-T1_55,15636.0
IXI443-HH-2215-T1_56,15830.0
IXI443-HH-2215-T1_57,15969.0
IXI443-HH-2215-T1_58,16070.0
IXI443-HH-2215-T1_59,16164.0
IXI443-HH-2215-T1_60,16210.0
IXI443-HH-2215-T1_61,16238.0
IXI443-HH-2215-T1_62,16303.0
IXI443-HH-2215-T1_63,16343.0
IXI443-HH-2215-T1_64,16405.0
IXI443-HH-2215-T1_65,16463.0
IXI443-HH-2215-T1_66,16488.0
IXI443-HH-2215-T1_67,16436.0
IXI443-HH-2215-T1_68,16339.0
IXI443-HH-2215-T1_69,16271.0
IXI443-HH-2215-T1_70,16083.0
IXI443-HH-2215-T1_71,15912.0
IXI443-HH-2215-T1_72,15817.0
IXI443-HH-2215-T1_73,15664.0
IXI443-HH-2215-T1_74,15710.0
IXI443-HH-2215-T1_75,15777.0
IXI443-HH-2215-T1_76,15989.0
IXI443-HH-2215-T1_77,16144.0
IXI443-HH-2215-T1_78,16264.0
IXI443-HH-2215-T1_79,16392.0
IXI443-HH-2215-T1_80,16493.0
IXI443-HH-2215-T1_81,16628.0
IXI443-HH-2215-T1_82,16642.0
IXI443-HH-2215-T1_83,16687.0
IXI443-HH-2215-T1_84,16682.0
IXI443-HH-2215-T1_85,16654.0
IXI443-HH-2215-T1_86,16659.0
IXI443-HH-2215-T1_87,16630.0
IXI443-HH-2215-T1_88,16624.0
IXI443-HH-2215-T1_89,16541.0
IXI443-HH-2215-T1_90,16466.0
IXI443-HH-2215-T1_91,16358.0
IXI443-HH-2215-T1_92,16188.0
IXI443-HH-2215-T1_93,15989.0
IXI443-HH-2215-T1_94,15770.0
IXI443-HH-2215-T1_95,15554.0
IXI443-HH-2215-T1_96,15306.0
IXI443-HH-2215-T1_97,15098.0
IXI443-HH-2215-T1_98,14828.0
IXI443-HH-2215-T1_99,14599.0
IXI443-HH-2215-T1_100,14408.0
IXI443-HH-2215-T1_101,14195.0
IXI443-HH-2215-T1_102,14004.0
IXI443-HH-2215-T1_103,13916.0
IXI443-HH-2215-T1_104,13695.0
IXI443-HH-2215-T1_105,13371.0
IXI443-HH-2215-T1_106,13048.0
IXI443-HH-2215-T1_107,12688.0
IXI443-HH-2215-T1_108,12295.0
IXI443-HH-2215-T1_109,12026.0
IXI443-HH-2215-T1_110,11741.0
IXI443-HH-2215-T1_111,11722.0
IXI443-HH-2215-T1_112,11520.0
IXI443-HH-2215-T1_113,11168.0
IXI443-HH-2215-T1_114,10415.0
IXI443-HH-2215-T1_115,9361.0
IXI443-HH-2215-T1_116,8608.0
IXI443-HH-2215-T1_117,7956.0
IXI443-HH-2215-T1_118,6993.0
IXI443-HH-2215-T1_119,6019.0
IXI443-HH-2215-T1_120,5200.0
IXI443-HH-2215-T1_121,4588.0
IXI443-HH-2215-T1_122,3863.0
IXI443-HH-2215-T1_123,3014.0
IXI443-HH-2215-T1_124,1920.0
IXI443-HH-2215-T1_125,1289.0
IXI443-HH-2215-T1_126,830.0
IXI443-HH-2215-T1_127,0.0
IXI443-HH-2215-T1_128,0.0
IXI443-HH-2215-T1_129,15.0
IXI443-HH-2215-T1_130,0.0
IXI443-HH-2215-T1_131,0.0
IXI443-HH-2215-T1_132,0.0
IXI443-HH-2215-T1_133,0.0
IXI443-HH-2215-T1_134,0.0
IXI443-HH-2215-T1_135,0.0
IXI443-HH-2215-T1_136,0.0
IXI443-HH-2215-T1_137,0.0
IXI443-HH-2215-T1_138,0.0
IXI443-HH-2215-T1_139,0.0
IXI443-HH-2215-T1_140,0.0
IXI443-HH-2215-T1_141,0.0
IXI443-HH-2215-T1_142,0.0
IXI443-HH-2215-T1_143,0.0
IXI443-HH-2215-T1_144,0.0
IXI443-HH-2215-T1_145,0.0
IXI443-HH-2215-T1_146,0.0
IXI443-HH-2215-T1_147,0.0
IXI443-HH-2215-T1_148,0.0
IXI443-HH-2215-T1_149,0.0
IXI444-HH-2270-T1_0,0.0
IXI444-HH-2270-T1_1,0.0
IXI444-HH-2270-T1_2,0.0
IXI444-HH-2270-T1_3,0.0
IXI444-HH-2270-T1_4,0.0
IXI444-HH-2270-T1_5,0.0
IXI444-HH-2270-T1_6,0.0
IXI444-HH-2270-T1_7,0.0
IXI444-HH-2270-T1_8,0.0
IXI444-HH-2270-T1_9,0.0
IXI444-HH-2270-T1_10,0.0
IXI444-HH-2270-T1_11,0.0
IXI444-HH-2270-T1_12,0.0
IXI444-HH-2270-T1_13,0.0
IXI444-HH-2270-T1_14,0.0
IXI444-HH-2270-T1_15,0.0
IXI444-HH-2270-T1_16,0.0
IXI444-HH-2270-T1_17,0.0
IXI444-HH-2270-T1_18,0.0
IXI444-HH-2270-T1_19,560.0
IXI444-HH-2270-T1_20,964.0
IXI444-HH-2270-T1_21,1547.0
IXI444-HH-2270-T1_22,2191.0
IXI444-HH-2270-T1_23,2907.0
IXI444-HH-2270-T1_24,3490.0
IXI444-HH-2270-T1_25,3995.0
IXI444-HH-2270-T1_26,4486.0
IXI444-HH-2270-T1_27,4887.0
IXI444-HH-2270-T1_28,5357.0
IXI444-HH-2270-T1_29,5856.0
IXI444-HH-2270-T1_30,6378.0
IXI444-HH-2270-T1_31,6992.0
IXI444-HH-2270-T1_32,7534.0
IXI444-HH-2270-T1_33,8017.0
IXI444-HH-2270-T1_34,8452.0
IXI444-HH-2270-T1_35,8906.0
IXI444-HH-2270-T1_36,9345.0
IXI444-HH-2270-T1_37,9783.0
IXI444-HH-2270-T1_38,10214.0
IXI444-HH-2270-T1_39,10585.0
IXI444-HH-2270-T1_40,10963.0
IXI444-HH-2270-T1_41,11250.0
IXI444-HH-2270-T1_42,11551.0
IXI444-HH-2270-T1_43,11868.0
IXI444-HH-2270-T1_44,12176.0
IXI444-HH-2270-T1_45,12453.0
IXI444-HH-2270-T1_46,12696.0
IXI444-HH-2270-T1_47,12949.0
IXI444-HH-2270-T1_48,13198.0
IXI444-HH-2270-T1_49,13366.0
IXI444-HH-2270-T1_50,13536.0
IXI444-HH-2270-T1_51,13648.0
IXI444-HH-2270-T1_52,13745.0
IXI444-HH-2270-T1_53,13853.0
IXI444-HH-2270-T1_54,13955.0
IXI444-HH-2270-T1_55,14049.0
IXI444-HH-2270-T1_56,14090.0
IXI444-HH-2270-T1_57,14160.0
IXI444-HH-2270-T1_58,14225.0
IXI444-HH-2270-T1_59,14322.0
IXI444-HH-2270-T1_60,14519.0
IXI444-HH-2270-T1_61,14661.0
IXI444-HH-2270-T1_62,14691.0
IXI444-HH-2270-T1_63,14718.0
IXI444-HH-2270-T1_64,14767.0
IXI444-HH-2270-T1_65,14852.0
IXI444-HH-2270-T1_66,14918.0
IXI444-HH-2270-T1_67,14974.0
IXI444-HH-2270-T1_68,14980.0
IXI444-HH-2270-T1_69,14986.0
IXI444-HH-2270-T1_70,14951.0
IXI444-HH-2270-T1_71,14895.0
IXI444-HH-2270-T1_72,14857.0
IXI444-HH-2270-T1_73,14843.0
IXI444-HH-2270-T1_74,14833.0
IXI444-HH-2270-T1_75,14773.0
IXI444-HH-2270-T1_76,14827.0
IXI444-HH-2270-T1_77,14850.0
IXI444-HH-2270-T1_78,14902.0
IXI444-HH-2270-T1_79,14935.0
IXI444-HH-2270-T1_80,14957.0
IXI444-HH-2270-T1_81,15044.0
IXI444-HH-2270-T1_82,15099.0
IXI444-HH-2270-T1_83,15139.0
IXI444-HH-2270-T1_84,15180.0
IXI444-HH-2270-T1_85,15160.0
IXI444-HH-2270-T1_86,15128.0
IXI444-HH-2270-T1_87,15047.0
IXI444-HH-2270-T1_88,15042.0
IXI444-HH-2270-T1_89,14984.0
IXI444-HH-2270-T1_90,14950.0
IXI444-HH-2270-T1_91,14885.0
IXI444-HH-2270-T1_92,14774.0
IXI444-HH-2270-T1_93,14626.0
IXI444-HH-2270-T1_94,14474.0
IXI444-HH-2270-T1_95,14341.0
IXI444-HH-2270-T1_96,14180.0
IXI444-HH-2270-T1_97,14035.0
IXI444-HH-2270-T1_98,13878.0
IXI444-HH-2270-T1_99,13711.0
IXI444-HH-2270-T1_100,13550.0
IXI444-HH-2270-T1_101,13361.0
IXI444-HH-2270-T1_102,13148.0
IXI444-HH-2270-T1_103,12893.0
IXI444-HH-2270-T1_104,12683.0
IXI444-HH-2270-T1_105,12434.0
IXI444-HH-2270-T1_106,12181.0
IXI444-HH-2270-T1_107,11966.0
IXI444-HH-2270-T1_108,11688.0
IXI444-HH-2270-T1_109,11376.0
IXI444-HH-2270-T1_110,11016.0
IXI444-HH-2270-T1_111,10689.0
IXI444-HH-2270-T1_112,10320.0
IXI444-HH-2270-T1_113,9930.0
IXI444-HH-2270-T1_114,9514.0
IXI444-HH-2270-T1_115,9080.0
IXI444-HH-2270-T1_116,8650.0
IXI444-HH-2270-T1_117,8197.0
IXI444-HH-2270-T1_118,7715.0
IXI444-HH-2270-T1_119,7193.0
IXI444-HH-2270-T1_120,6594.0
IXI444-HH-2270-T1_121,5975.0
IXI444-HH-2270-T1_122,5263.0
IXI444-HH-2270-T1_123,4701.0
IXI444-HH-2270-T1_124,4201.0
IXI444-HH-2270-T1_125,3596.0
IXI444-HH-2270-T1_126,3085.0
IXI444-HH-2270-T1_127,2594.0
IXI444-HH-2270-T1_128,1718.0
IXI444-HH-2270-T1_129,868.0
IXI444-HH-2270-T1_130,214.0
IXI444-HH-2270-T1_131,0.0
IXI444-HH-2270-T1_132,0.0
IXI444-HH-2270-T1_133,0.0
IXI444-HH-2270-T1_134,0.0
IXI444-HH-2270-T1_135,0.0
IXI444-HH-2270-T1_136,0.0
IXI444-HH-2270-T1_137,0.0
IXI444-HH-2270-T1_138,0.0
IXI444-HH-2270-T1_139,0.0
IXI444-HH-2270-T1_140,0.0
IXI444-HH-2270-T1_141,0.0
IXI444-HH-2270-T1_142,0.0
IXI444-HH-2270-T1_143,0.0
IXI444-HH-2270-T1_144,0.0
IXI444-HH-2270-T1_145,0.0
IXI444-HH-2270-T1_146,0.0
IXI444-HH-2270-T1_147,0.0
IXI444-HH-2270-T1_148,0.0
IXI444-HH-2270-T1_149,0.0
IXI445-HH-2269-T1_0,0.0
IXI445-HH-2269-T1_1,0.0
IXI445-HH-2269-T1_2,0.0
IXI445-HH-2269-T1_3,0.0
IXI445-HH-2269-T1_4,0.0
IXI445-HH-2269-T1_5,0.0
IXI445-HH-2269-T1_6,0.0
IXI445-HH-2269-T1_7,0.0
IXI445-HH-2269-T1_8,0.0
IXI445-HH-2269-T1_9,0.0
IXI445-HH-2269-T1_10,0.0
IXI445-HH-2269-T1_11,0.0
IXI445-HH-2269-T1_12,0.0
IXI445-HH-2269-T1_13,0.0
IXI445-HH-2269-T1_14,0.0
IXI445-HH-2269-T1_15,0.0
IXI445-HH-2269-T1_16,0.0
IXI445-HH-2269-T1_17,63.0
IXI445-HH-2269-T1_18,469.0
IXI445-HH-2269-T1_19,1236.0
IXI445-HH-2269-T1_20,2034.0
IXI445-HH-2269-T1_21,2728.0
IXI445-HH-2269-T1_22,3432.0
IXI445-HH-2269-T1_23,4071.0
IXI445-HH-2269-T1_24,4638.0
IXI445-HH-2269-T1_25,5210.0
IXI445-HH-2269-T1_26,5912.0
IXI445-HH-2269-T1_27,6615.0
IXI445-HH-2269-T1_28,7432.0
IXI445-HH-2269-T1_29,8041.0
IXI445-HH-2269-T1_30,8596.0
IXI445-HH-2269-T1_31,9165.0
IXI445-HH-2269-T1_32,9756.0
IXI445-HH-2269-T1_33,10442.0
IXI445-HH-2269-T1_34,11111.0
IXI445-HH-2269-T1_35,11726.0
IXI445-HH-2269-T1_36,12214.0
IXI445-HH-2269-T1_37,12659.0
IXI445-HH-2269-T1_38,13055.0
IXI445-HH-2269-T1_39,13447.0
IXI445-HH-2269-T1_40,13820.0
IXI445-HH-2269-T1_41,14171.0
IXI445-HH-2269-T1_42,14483.0
IXI445-HH-2269-T1_43,14824.0
IXI445-HH-2269-T1_44,15191.0
IXI445-HH-2269-T1_45,15338.0
IXI445-HH-2269-T1_46,15400.0
IXI445-HH-2269-T1_47,15584.0
IXI445-HH-2269-T1_48,15825.0
IXI445-HH-2269-T1_49,16067.0
IXI445-HH-2269-T1_50,16302.0
IXI445-HH-2269-T1_51,16548.0
IXI445-HH-2269-T1_52,16773.0
IXI445-HH-2269-T1_53,17008.0
IXI445-HH-2269-T1_54,17194.0
IXI445-HH-2269-T1_55,17365.0
IXI445-HH-2269-T1_56,17477.0
IXI445-HH-2269-T1_57,17602.0
IXI445-HH-2269-T1_58,17725.0
IXI445-HH-2269-T1_59,17849.0
IXI445-HH-2269-T1_60,17991.0
IXI445-HH-2269-T1_61,18041.0
IXI445-HH-2269-T1_62,18143.0
IXI445-HH-2269-T1_63,18284.0
IXI445-HH-2269-T1_64,18433.0
IXI445-HH-2269-T1_65,18546.0
IXI445-HH-2269-T1_66,18623.0
IXI445-HH-2269-T1_67,18676.0
IXI445-HH-2269-T1_68,18667.0
IXI445-HH-2269-T1_69,18591.0
IXI445-HH-2269-T1_70,18411.0
IXI445-HH-2269-T1_71,18192.0
IXI445-HH-2269-T1_72,17915.0
IXI445-HH-2269-T1_73,17634.0
IXI445-HH-2269-T1_74,17524.0
IXI445-HH-2269-T1_75,17350.0
IXI445-HH-2269-T1_76,17423.0
IXI445-HH-2269-T1_77,17496.0
IXI445-HH-2269-T1_78,17642.0
IXI445-HH-2269-T1_79,17822.0
IXI445-HH-2269-T1_80,18027.0
IXI445-HH-2269-T1_81,18218.0
IXI445-HH-2269-T1_82,18371.0
IXI445-HH-2269-T1_83,18455.0
IXI445-HH-2269-T1_84,18382.0
IXI445-HH-2269-T1_85,18255.0
IXI445-HH-2269-T1_86,18232.0
IXI445-HH-2269-T1_87,18295.0
IXI445-HH-2269-T1_88,18360.0
IXI445-HH-2269-T1_89,18306.0
IXI445-HH-2269-T1_90,18242.0
IXI445-HH-2269-T1_91,18156.0
IXI445-HH-2269-T1_92,18032.0
IXI445-HH-2269-T1_93,17926.0
IXI445-HH-2269-T1_94,17760.0
IXI445-HH-2269-T1_95,17649.0
IXI445-HH-2269-T1_96,17481.0
IXI445-HH-2269-T1_97,17282.0
IXI445-HH-2269-T1_98,17095.0
IXI445-HH-2269-T1_99,16903.0
IXI445-HH-2269-T1_100,16672.0
IXI445-HH-2269-T1_101,16415.0
IXI445-HH-2269-T1_102,16137.0
IXI445-HH-2269-T1_103,15826.0
IXI445-HH-2269-T1_104,15532.0
IXI445-HH-2269-T1_105,15219.0
IXI445-HH-2269-T1_106,14946.0
IXI445-HH-2269-T1_107,14685.0
IXI445-HH-2269-T1_108,14399.0
IXI445-HH-2269-T1_109,14174.0
IXI445-HH-2269-T1_110,13846.0
IXI445-HH-2269-T1_111,13518.0
IXI445-HH-2269-T1_112,13138.0
IXI445-HH-2269-T1_113,12710.0
IXI445-HH-2269-T1_114,12232.0
IXI445-HH-2269-T1_115,11716.0
IXI445-HH-2269-T1_116,11212.0
IXI445-HH-2269-T1_117,10685.0
IXI445-HH-2269-T1_118,10128.0
IXI445-HH-2269-T1_119,9566.0
IXI445-HH-2269-T1_120,8947.0
IXI445-HH-2269-T1_121,8294.0
IXI445-HH-2269-T1_122,7596.0
IXI445-HH-2269-T1_123,6835.0
IXI445-HH-2269-T1_124,6059.0
IXI445-HH-2269-T1_125,5405.0
IXI445-HH-2269-T1_126,4782.0
IXI445-HH-2269-T1_127,4000.0
IXI445-HH-2269-T1_128,3241.0
IXI445-HH-2269-T1_129,2468.0
IXI445-HH-2269-T1_130,1720.0
IXI445-HH-2269-T1_131,732.0
IXI445-HH-2269-T1_132,348.0
IXI445-HH-2269-T1_133,94.0
IXI445-HH-2269-T1_134,0.0
IXI445-HH-2269-T1_135,0.0
IXI445-HH-2269-T1_136,0.0
IXI445-HH-2269-T1_137,0.0
IXI445-HH-2269-T1_138,0.0
IXI445-HH-2269-T1_139,0.0
IXI445-HH-2269-T1_140,0.0
IXI445-HH-2269-T1_141,0.0
IXI445-HH-2269-T1_142,0.0
IXI445-HH-2269-T1_143,0.0
IXI445-HH-2269-T1_144,0.0
IXI445-HH-2269-T1_145,0.0
IXI445-HH-2269-T1_146,0.0
IXI445-HH-2269-T1_147,0.0
IXI445-HH-2269-T1_148,0.0
IXI445-HH-2269-T1_149,0.0
IXI446-HH-2325-T1_0,0.0
IXI446-HH-2325-T1_1,0.0
IXI446-HH-2325-T1_2,0.0
IXI446-HH-2325-T1_3,0.0
IXI446-HH-2325-T1_4,0.0
IXI446-HH-2325-T1_5,0.0
IXI446-HH-2325-T1_6,0.0
IXI446-HH-2325-T1_7,0.0
IXI446-HH-2325-T1_8,0.0
IXI446-HH-2325-T1_9,0.0
IXI446-HH-2325-T1_10,0.0
IXI446-HH-2325-T1_11,0.0
IXI446-HH-2325-T1_12,0.0
IXI446-HH-2325-T1_13,0.0
IXI446-HH-2325-T1_14,0.0
IXI446-HH-2325-T1_15,0.0
